timestamp,ciclo,zona_id,zona_nome,perfil,consumo_mw,consumo_liquido_mw,capacidade_mw,pct_carga,risco,solar_mw,eolica_mw,geracao_total_mw,autoprod_pct,pot_ativa_kw,pot_aparente_kva,pot_reativa_kvar,corrente_mt_a,frequencia_hz,tensao_fase_a_v,tensao_fase_b_v,tensao_fase_c_v,tensao_media_v,desequilibrio_tensao_pct,thd_tensao_pct,fator_potencia,ve_postos_total,ve_postos_em_uso,ve_ocupacao_pct,ve_demanda_kw,bat_capacidade_mwh,bat_soc_pct,bat_disponivel_mwh,bat_modo,evento,anomalia_tipo,anomalia_grav,num_unidades,clima_temp_c,clima_umidade_pct,clima_vento_ms,clima_irrad_wm2,clima_sensacao_c
2026-05-02T11:59:45,375,zona_universitaria,Zona Universitária,educacional,5.0042,4.2849,10.0,50.04,BAIXO,0.7193,0.0,0.7193,14.4,5004.2,5346.37,1881.93,223.68,60.024,213.4,214.6,211.3,213.1,0.84,1.94,0.936,20,6,30.7,42.88,1.0,39.1,0.391,STANDBY,,,,600,28.2,81.3,0.9,626.8,34.4
2026-05-02T11:59:45,375,zona_aeroporto,Zona Aeroporto,logistico,10.9142,9.4304,22.0,49.61,BAIXO,1.4838,0.0,1.4838,13.6,10914.2,11799.14,4483.3,493.64,59.988,211.9,213.7,215.4,213.7,0.84,3.04,0.925,50,21,41.1,125.07,4.0,39.5,1.58,STANDBY,,,,200,28.2,81.3,0.9,626.8,34.4
2026-05-02T11:59:50,376,zona_norte,Zona Norte,residencial,5.2947,4.7349,18.0,29.41,BAIXO,0.5598,0.0,0.5598,10.6,5294.7,5614.74,1868.54,234.9,60.191,216.6,217.9,215.0,216.5,0.69,2.92,0.943,8,3,36.1,17.98,0.5,69.1,0.345,STANDBY,,,,12000,28.4,76.3,1.1,603.9,34.1
2026-05-02T11:59:50,376,zona_sul,Zona Sul,comercial,19.0214,18.6436,30.0,63.4,MÉDIO,0.3778,0.0,0.3778,2.0,19021.4,19629.93,4849.79,821.26,59.911,210.9,212.2,215.5,212.9,1.22,3.9,0.969,25,9,35.0,51.36,2.0,46.3,0.926,STANDBY,,,,3500,28.4,76.3,1.1,603.9,34.1
2026-05-02T11:59:50,376,zona_leste,Zona Leste,residencial_popular,5.6013,5.5029,15.0,37.34,BAIXO,0.0984,0.0,0.0984,1.8,5601.3,5852.98,1697.88,244.87,60.082,215.4,216.2,216.2,215.9,0.23,3.08,0.957,3,1,33.7,6.45,0.2,68.4,0.137,STANDBY,,,,18000,28.4,76.3,1.1,603.9,34.1
2026-05-02T11:59:50,376,zona_oeste,Zona Oeste,industrial,41.0739,38.5459,60.0,68.46,MÉDIO,2.528,0.0,2.528,6.2,41073.9,43372.65,13932.75,1814.58,59.915,211.6,212.1,211.9,211.9,0.14,4.0,0.947,15,6,40.1,33.69,8.0,42.2,3.376,STANDBY,,,,450,28.4,76.3,1.1,603.9,34.1
2026-05-02T11:59:50,376,zona_centro,Centro,misto,12.737,12.5503,25.0,50.95,BAIXO,0.1867,0.0,0.1867,1.5,12737.0,13198.96,3461.41,552.2,60.009,213.1,217.4,214.4,215.0,1.12,3.15,0.965,40,12,31.1,73.19,1.5,80.2,1.203,STANDBY,,,,8000,28.4,76.3,1.1,603.9,34.1
2026-05-02T11:59:50,376,zona_hospitalar,Zona Hospitalar,critico,7.2173,6.9232,12.0,60.14,MÉDIO,0.2941,0.0,0.2941,4.1,7217.3,7541.59,2187.73,315.52,59.929,213.7,214.1,213.8,213.9,0.09,3.94,0.957,5,2,35.1,11.62,3.0,80.2,2.406,STANDBY,,,,120,28.4,76.3,1.1,603.9,34.1
2026-05-02T11:59:50,376,zona_universitaria,Zona Universitária,educacional,4.8808,4.1833,10.0,48.81,BAIXO,0.6975,0.0,0.6975,14.3,4880.8,5105.44,1497.77,213.6,59.93,215.2,215.7,217.1,216.0,0.51,4.04,0.956,20,8,40.1,60.22,1.0,64.5,0.645,STANDBY,,,,600,28.4,76.3,1.1,603.9,34.1
2026-05-02T11:59:50,376,zona_aeroporto,Zona Aeroporto,logistico,11.7547,10.2699,22.0,53.43,BAIXO,1.4848,0.0,1.4848,12.6,11754.7,12735.32,4900.55,532.81,59.986,214.7,213.5,211.4,213.2,0.84,3.71,0.923,50,22,44.7,144.37,4.0,75.5,3.02,STANDBY,,,,200,28.4,76.3,1.1,603.9,34.1
2026-05-02T11:59:55,377,zona_norte,Zona Norte,residencial,5.2059,4.8052,18.0,28.92,BAIXO,0.4007,0.0,0.4007,7.7,5205.9,5333.91,1161.55,223.15,60.191,215.2,217.1,215.8,216.0,0.51,1.86,0.976,8,4,44.4,25.91,0.5,80.7,0.404,STANDBY,,,,12000,28.1,77.1,4.5,437.6,33.7
2026-05-02T11:59:55,377,zona_sul,Zona Sul,comercial,17.0812,16.8037,30.0,56.94,BAIXO,0.2775,0.0,0.2775,1.6,17081.2,17573.25,4129.37,735.21,59.939,210.1,211.5,214.8,212.1,1.27,3.78,0.972,25,7,27.3,39.06,2.0,47.7,0.954,STANDBY,,,,3500,28.1,77.1,4.5,437.6,33.7
2026-05-02T11:59:55,377,zona_leste,Zona Leste,residencial_popular,5.5041,5.4316,15.0,36.69,BAIXO,0.0725,0.0,0.0725,1.3,5504.1,5691.93,1450.16,238.13,60.193,216.7,213.9,215.3,215.3,0.65,3.8,0.967,3,1,36.0,7.05,0.2,39.9,0.08,STANDBY,,,,18000,28.1,77.1,4.5,437.6,33.7
2026-05-02T11:59:55,377,zona_oeste,Zona Oeste,industrial,38.8415,37.052,60.0,64.74,MÉDIO,1.7808,0.0087,1.7895,4.6,38841.5,42127.44,16311.32,1762.48,59.814,213.4,213.1,212.3,212.9,0.28,3.31,0.922,15,5,34.7,30.45,8.0,75.9,6.072,STANDBY,,,,450,28.1,77.1,4.5,437.6,33.7
2026-05-02T11:59:55,377,zona_centro,Centro,misto,11.9443,11.811,25.0,47.78,BAIXO,0.1333,0.0,0.1333,1.1,11944.3,12520.23,3753.65,523.81,60.023,216.7,215.1,211.9,214.6,1.26,2.8,0.954,40,11,26.6,75.76,1.5,69.0,1.035,STANDBY,,,,8000,28.1,77.1,4.5,437.6,33.7
2026-05-02T11:59:55,377,zona_hospitalar,Zona Hospitalar,critico,7.6895,7.4712,12.0,64.08,MÉDIO,0.2183,0.0,0.2183,2.8,7689.5,8340.02,3229.17,348.92,59.903,212.0,215.0,211.7,212.9,0.99,3.97,0.922,5,2,36.5,11.86,3.0,50.4,1.512,STANDBY,,,,120,28.1,77.1,4.5,437.6,33.7
2026-05-02T11:59:55,377,zona_universitaria,Zona Universitária,educacional,4.8936,4.3782,10.0,48.94,BAIXO,0.5133,0.0021,0.5154,10.5,4893.6,5050.15,1247.68,211.28,60.026,214.2,216.4,216.1,215.6,0.65,1.8,0.969,20,8,40.7,52.01,1.0,61.7,0.617,STANDBY,,,,600,28.1,77.1,4.5,437.6,33.7
2026-05-02T11:59:55,377,zona_aeroporto,Zona Aeroporto,logistico,11.6875,10.6011,22.0,53.12,BAIXO,1.083,0.0034,1.0864,9.3,11687.5,12354.65,4004.96,516.88,59.992,216.0,215.8,213.0,214.9,0.88,2.48,0.946,50,18,37.0,108.62,4.0,75.6,3.024,STANDBY,,,,200,28.1,77.1,4.5,437.6,33.7
2026-05-02T12:00:00,378,zona_norte,Zona Norte,residencial,5.6646,5.3239,18.0,31.47,BAIXO,0.3407,0.0,0.3407,6.0,5664.6,5994.29,1960.57,250.78,60.129,213.9,216.5,215.0,215.1,0.65,3.01,0.945,8,2,30.8,11.6,0.5,40.0,0.2,STANDBY,,,,12000,29.0,65.2,1.8,343.3,33.6
2026-05-02T12:00:00,378,zona_sul,Zona Sul,comercial,17.3044,17.0906,30.0,57.68,BAIXO,0.2138,0.0,0.2138,1.2,17304.4,18527.19,6619.25,775.12,59.984,214.2,213.2,211.7,213.0,0.61,3.85,0.934,25,10,41.4,57.99,2.0,84.8,1.696,STANDBY,,,,3500,29.0,65.2,1.8,343.3,33.6
2026-05-02T12:00:00,378,zona_leste,Zona Leste,residencial_popular,6.1059,6.0497,15.0,40.71,BAIXO,0.0562,0.0,0.0562,0.9,6105.9,6558.43,2393.95,274.38,60.065,217.2,217.5,214.6,216.4,0.83,3.24,0.931,3,1,27.3,5.72,0.2,49.3,0.099,STANDBY,,,,18000,29.0,65.2,1.8,343.3,33.6
2026-05-02T12:00:00,378,zona_oeste,Zona Oeste,industrial,37.4775,36.1499,60.0,62.46,MÉDIO,1.3276,0.0,1.3276,3.5,37477.5,38086.89,6785.88,1593.44,59.896,215.3,211.5,210.5,212.4,1.37,3.88,0.984,15,4,27.4,23.11,8.0,54.1,4.328,STANDBY,,,,450,29.0,65.2,1.8,343.3,33.6
2026-05-02T12:00:00,378,zona_centro,Centro,misto,12.1796,12.072,25.0,48.72,BAIXO,0.1076,0.0,0.1076,0.9,12179.6,12543.36,2998.87,524.78,60.021,211.6,216.7,216.0,214.8,1.49,3.11,0.971,40,12,30.4,76.96,1.5,66.1,0.991,STANDBY,,,,8000,29.0,65.2,1.8,343.3,33.6
2026-05-02T12:00:00,378,zona_hospitalar,Zona Hospitalar,critico,7.6123,7.4397,12.0,63.44,MÉDIO,0.1726,0.0,0.1726,2.3,7612.3,8055.34,2634.65,337.01,59.908,212.9,214.1,212.6,213.2,0.42,3.01,0.945,5,2,44.5,13.37,3.0,44.9,1.347,STANDBY,,,,120,29.0,65.2,1.8,343.3,33.6
2026-05-02T12:00:00,378,zona_universitaria,Zona Universitária,educacional,4.3354,3.9382,10.0,43.35,BAIXO,0.3972,0.0,0.3972,9.2,4335.4,4392.5,705.95,183.77,60.099,214.0,214.6,213.7,214.1,0.23,3.61,0.987,20,7,34.8,42.47,1.0,77.2,0.772,STANDBY,,,,600,29.0,65.2,1.8,343.3,33.6
2026-05-02T12:00:00,378,zona_aeroporto,Zona Aeroporto,logistico,11.8707,11.0429,22.0,53.96,BAIXO,0.8278,0.0,0.8278,7.0,11870.7,12902.93,5056.88,539.82,59.976,212.5,214.9,212.2,213.2,0.8,4.03,0.92,50,22,44.7,139.59,4.0,40.6,1.624,STANDBY,,,,200,29.0,65.2,1.8,343.3,33.6
2026-05-02T12:00:05,379,zona_norte,Zona Norte,residencial,5.4915,5.0376,18.0,30.51,BAIXO,0.4539,0.0,0.4539,8.3,5491.5,5762.33,1745.82,241.08,60.177,215.8,217.5,215.4,216.2,0.6,1.86,0.953,8,3,32.6,17.39,0.5,82.4,0.412,STANDBY,,,,12000,29.0,74.3,5.0,460.5,34.8
2026-05-02T12:00:05,379,zona_sul,Zona Sul,comercial,17.1727,16.881,30.0,57.24,BAIXO,0.2917,0.0,0.2917,1.7,17172.7,18465.27,6787.09,772.53,59.948,213.9,212.7,215.4,214.0,0.65,2.74,0.93,25,8,30.4,57.6,2.0,36.7,0.734,STANDBY,,,,3500,29.0,74.3,5.0,460.5,34.8
2026-05-02T12:00:05,379,zona_leste,Zona Leste,residencial_popular,5.7007,5.628,15.0,38.0,BAIXO,0.0727,0.0,0.0727,1.3,5700.7,5994.43,1853.43,250.79,60.133,216.9,216.9,215.5,216.4,0.42,1.97,0.951,3,1,35.5,6.34,0.2,36.0,0.072,STANDBY,,,,18000,29.0,74.3,5.0,460.5,34.8
2026-05-02T12:00:05,379,zona_oeste,Zona Oeste,industrial,37.4161,35.5683,60.0,62.36,MÉDIO,1.8269,0.0209,1.8478,4.9,37416.1,39097.28,11341.64,1635.71,59.954,213.3,212.9,212.8,213.0,0.14,4.0,0.957,15,6,41.2,37.2,8.0,77.1,6.168,STANDBY,,,,450,29.0,74.3,5.0,460.5,34.8
2026-05-02T12:00:05,379,zona_centro,Centro,misto,11.3245,11.1776,25.0,45.3,BAIXO,0.1469,0.0,0.1469,1.3,11324.5,11920.53,3722.19,498.72,60.029,214.5,214.8,215.7,215.0,0.33,3.18,0.95,40,18,44.6,124.34,1.5,77.4,1.161,STANDBY,,,,8000,29.0,74.3,5.0,460.5,34.8
2026-05-02T12:00:05,379,zona_hospitalar,Zona Hospitalar,critico,7.6018,7.3837,12.0,63.35,MÉDIO,0.2181,0.0,0.2181,2.9,7601.8,7812.74,1803.2,326.86,59.886,215.2,214.3,213.2,214.2,0.47,2.11,0.973,5,2,31.5,14.08,3.0,52.5,1.575,STANDBY,,,,120,29.0,74.3,5.0,460.5,34.8
2026-05-02T12:00:05,379,zona_universitaria,Zona Universitária,educacional,4.1519,3.602,10.0,41.52,BAIXO,0.5446,0.0053,0.5499,13.2,4151.9,4254.0,926.41,177.97,60.043,218.4,216.9,215.6,217.0,0.65,2.46,0.976,20,7,33.0,54.13,1.0,84.5,0.845,STANDBY,,,,600,29.0,74.3,5.0,460.5,34.8
2026-05-02T12:00:05,379,zona_aeroporto,Zona Aeroporto,logistico,10.3029,9.1502,22.0,46.83,BAIXO,1.1444,0.0083,1.1527,11.2,10302.9,10995.62,3841.08,460.02,60.062,215.7,214.1,212.0,213.9,0.89,2.47,0.937,50,22,43.9,166.7,4.0,46.3,1.852,STANDBY,,,,200,29.0,74.3,5.0,460.5,34.8
2026-05-02T12:00:10,380,zona_norte,Zona Norte,residencial,5.3969,4.8971,18.0,29.98,BAIXO,0.4998,0.0,0.4998,9.3,5396.9,5535.28,1229.96,231.58,60.148,213.0,216.8,217.8,215.9,1.34,3.87,0.975,8,2,28.1,14.01,0.5,40.7,0.204,STANDBY,,,,12000,23.2,84.1,1.6,519.9,22.4
2026-05-02T12:00:10,380,zona_sul,Zona Sul,comercial,16.1564,15.8304,30.0,53.85,BAIXO,0.326,0.0,0.326,2.0,16156.4,17279.57,6128.15,722.93,59.998,214.1,216.8,213.5,214.8,0.93,4.16,0.935,25,6,25.0,45.02,2.0,65.7,1.314,STANDBY,,,,3500,23.2,84.1,1.6,519.9,22.4
2026-05-02T12:00:10,380,zona_leste,Zona Leste,residencial_popular,5.6091,5.5269,15.0,37.39,BAIXO,0.0822,0.0,0.0822,1.5,5609.1,6011.9,2163.55,251.52,60.124,214.1,212.8,214.6,213.8,0.47,2.98,0.933,3,1,44.5,7.33,0.2,63.4,0.127,STANDBY,,,,18000,23.2,84.1,1.6,519.9,22.4
2026-05-02T12:00:10,380,zona_oeste,Zona Oeste,industrial,34.5894,32.4652,60.0,57.65,BAIXO,2.1242,0.0,2.1242,6.1,34589.4,37113.09,13451.95,1552.7,59.908,213.6,214.7,212.9,213.7,0.47,2.74,0.932,15,4,27.6,30.81,8.0,56.4,4.512,STANDBY,,,,450,23.2,84.1,1.6,519.9,22.4
2026-05-02T12:00:10,380,zona_centro,Centro,misto,10.7503,10.5758,25.0,43.0,BAIXO,0.1745,0.0,0.1745,1.6,10750.3,11003.38,2346.36,460.35,60.023,213.2,217.7,212.3,214.4,1.54,3.26,0.977,40,16,39.3,101.31,1.5,53.5,0.802,STANDBY,,,,8000,23.2,84.1,1.6,519.9,22.4
2026-05-02T12:00:10,380,zona_hospitalar,Zona Hospitalar,critico,7.4738,7.2366,12.0,62.28,MÉDIO,0.2372,0.0,0.2372,3.2,7473.8,7867.16,2456.53,329.14,59.932,213.5,213.2,214.3,213.7,0.28,2.45,0.95,5,2,30.9,12.9,3.0,57.4,1.722,STANDBY,,,,120,23.2,84.1,1.6,519.9,22.4
2026-05-02T12:00:10,380,zona_universitaria,Zona Universitária,educacional,4.2781,3.6375,10.0,42.78,BAIXO,0.6406,0.0,0.6406,15.0,4278.1,4512.76,1436.27,188.8,60.068,211.6,213.2,214.2,213.0,0.66,3.35,0.948,20,7,34.5,50.51,1.0,59.0,0.59,STANDBY,,,,600,23.2,84.1,1.6,519.9,22.4
2026-05-02T12:00:10,380,zona_aeroporto,Zona Aeroporto,logistico,10.4941,9.283,22.0,47.7,BAIXO,1.2111,0.0,1.2111,11.5,10494.1,11199.68,3912.38,468.56,60.041,214.3,217.2,215.7,215.7,0.7,3.44,0.937,50,16,31.2,120.7,4.0,36.5,1.46,STANDBY,,,,200,23.2,84.1,1.6,519.9,22.4
2026-05-02T12:00:15,381,zona_norte,Zona Norte,residencial,5.4769,5.0583,18.0,30.43,BAIXO,0.4186,0.0,0.4186,7.6,5476.9,5889.14,2164.61,246.38,60.109,216.4,215.6,217.7,216.6,0.51,3.11,0.93,8,2,27.3,13.08,0.5,67.0,0.335,STANDBY,,,,12000,28.7,80.6,5.2,432.5,35.1
2026-05-02T12:00:15,381,zona_sul,Zona Sul,comercial,17.4354,17.162,30.0,58.12,MÉDIO,0.2734,0.0,0.2734,1.6,17435.4,18372.39,5792.37,768.65,59.94,214.8,215.8,215.1,215.2,0.28,3.56,0.949,25,7,29.6,53.94,2.0,37.6,0.752,STANDBY,,,,3500,28.7,80.6,5.2,432.5,35.1
2026-05-02T12:00:15,381,zona_leste,Zona Leste,residencial_popular,5.563,5.4957,15.0,37.09,BAIXO,0.0673,0.0,0.0673,1.2,5563.0,6040.17,2353.02,252.7,60.075,215.9,216.9,215.2,216.0,0.42,3.07,0.921,3,1,37.1,6.7,0.2,38.8,0.078,STANDBY,,,,18000,28.7,80.6,5.2,432.5,35.1
2026-05-02T12:00:15,381,zona_oeste,Zona Oeste,industrial,34.8114,33.0629,60.0,58.02,MÉDIO,1.7219,0.0266,1.7485,5.0,34811.4,35630.91,7597.91,1490.69,59.881,214.9,214.6,214.5,214.7,0.09,3.76,0.977,15,6,39.9,39.13,8.0,68.5,5.48,STANDBY,,,,450,28.7,80.6,5.2,432.5,35.1
2026-05-02T12:00:15,381,zona_centro,Centro,misto,12.1992,12.0677,25.0,48.8,BAIXO,0.1315,0.0,0.1315,1.1,12199.2,12628.57,3265.01,528.34,60.016,213.6,215.3,216.8,215.2,0.74,2.6,0.966,40,11,26.5,77.03,1.5,47.3,0.709,STANDBY,,,,8000,28.7,80.6,5.2,432.5,35.1
2026-05-02T12:00:15,381,zona_hospitalar,Zona Hospitalar,critico,7.5357,7.3328,12.0,62.8,MÉDIO,0.2029,0.0,0.2029,2.7,7535.7,7768.76,1888.61,325.02,59.886,212.6,214.0,210.3,212.3,0.94,3.61,0.97,5,1,25.6,7.35,3.0,53.0,1.59,STANDBY,,,,120,28.7,80.6,5.2,432.5,35.1
2026-05-02T12:00:15,381,zona_universitaria,Zona Universitária,educacional,4.3161,3.8046,10.0,43.16,BAIXO,0.505,0.0065,0.5115,11.9,4316.1,4477.28,1190.51,187.32,60.028,216.5,215.9,213.3,215.2,0.88,1.81,0.964,20,6,30.5,46.19,1.0,36.7,0.367,STANDBY,,,,600,28.7,80.6,5.2,432.5,35.1
2026-05-02T12:00:15,381,zona_aeroporto,Zona Aeroporto,logistico,10.8672,9.8469,22.0,49.4,BAIXO,1.0097,0.0106,1.0203,9.4,10867.2,11697.74,4329.1,489.4,60.035,215.1,215.7,212.8,214.5,0.79,2.29,0.929,50,18,35.8,116.33,4.0,41.9,1.676,STANDBY,,,,200,28.7,80.6,5.2,432.5,35.1
2026-05-02T12:00:20,382,zona_norte,Zona Norte,residencial,5.7451,5.1934,18.0,31.92,BAIXO,0.5517,0.0,0.5517,9.6,5745.1,6190.84,2306.58,259.01,60.177,217.1,215.0,216.8,216.3,0.6,2.25,0.928,8,2,29.8,14.29,0.5,58.5,0.292,STANDBY,,,,12000,27.5,79.0,2.8,585.5,33.0
2026-05-02T12:00:20,382,zona_sul,Zona Sul,comercial,19.3588,18.9764,30.0,64.53,MÉDIO,0.3824,0.0,0.3824,2.0,19358.8,19895.99,4592.09,832.39,59.869,211.7,212.1,213.7,212.5,0.56,2.41,0.973,25,7,28.2,41.85,2.0,40.5,0.81,STANDBY,,,,3500,27.5,79.0,2.8,585.5,33.0
2026-05-02T12:00:20,382,zona_leste,Zona Leste,residencial_popular,6.1947,6.1,15.0,41.3,BAIXO,0.0947,0.0,0.0947,1.5,6194.7,6675.32,2487.08,279.28,60.062,216.6,215.4,214.0,215.3,0.6,2.48,0.928,3,1,40.5,6.42,0.2,49.8,0.1,STANDBY,,,,18000,27.5,79.0,2.8,585.5,33.0
2026-05-02T12:00:20,382,zona_oeste,Zona Oeste,industrial,36.1519,33.9183,60.0,60.25,MÉDIO,2.2336,0.0,2.2336,6.2,36151.9,36777.11,6752.48,1538.64,59.945,214.7,214.3,213.8,214.3,0.23,3.41,0.983,15,4,28.2,24.41,8.0,41.3,3.304,STANDBY,,,,450,27.5,79.0,2.8,585.5,33.0
2026-05-02T12:00:20,382,zona_centro,Centro,misto,11.7047,11.5108,25.0,46.82,BAIXO,0.1939,0.0,0.1939,1.7,11704.7,11943.57,2376.73,499.68,60.016,213.4,216.2,214.6,214.7,0.7,3.17,0.98,40,17,43.7,129.48,1.5,41.3,0.619,STANDBY,,,,8000,27.5,79.0,2.8,585.5,33.0
2026-05-02T12:00:20,382,zona_hospitalar,Zona Hospitalar,critico,7.712,7.4195,12.0,64.27,MÉDIO,0.2925,0.0,0.2925,3.8,7712.0,8265.81,2974.67,345.82,59.899,212.6,212.0,212.3,212.3,0.14,3.8,0.933,5,2,30.6,14.0,3.0,72.4,2.172,STANDBY,,,,120,27.5,79.0,2.8,585.5,33.0
2026-05-02T12:00:20,382,zona_universitaria,Zona Universitária,educacional,3.8806,3.1689,10.0,38.81,BAIXO,0.7117,0.0,0.7117,18.3,3880.6,3996.5,955.49,167.2,60.078,216.0,217.7,213.5,215.7,1.02,2.49,0.971,20,6,30.9,41.69,1.0,75.1,0.751,STANDBY,,,,600,27.5,79.0,2.8,585.5,33.0
2026-05-02T12:00:20,382,zona_aeroporto,Zona Aeroporto,logistico,10.697,9.2921,22.0,48.62,BAIXO,1.4049,0.0,1.4049,13.1,10697.0,11367.69,3846.89,475.59,59.974,214.3,215.6,212.4,214.1,0.79,3.96,0.941,50,18,35.9,106.46,4.0,69.0,2.76,STANDBY,,,,200,27.5,79.0,2.8,585.5,33.0
2026-05-02T12:00:25,383,zona_norte,Zona Norte,residencial,5.5478,4.9731,18.0,30.82,BAIXO,0.5747,0.0,0.5747,10.4,5547.8,5737.13,1461.7,240.02,60.158,216.6,216.0,215.1,215.9,0.37,3.95,0.967,8,3,37.1,19.55,0.5,68.8,0.344,STANDBY,,,,12000,26.6,66.1,3.3,609.7,24.3
2026-05-02T12:00:25,383,zona_sul,Zona Sul,comercial,15.7111,15.3266,30.0,52.37,BAIXO,0.3845,0.0,0.3845,2.4,15711.1,16948.33,6356.67,709.07,59.964,211.5,214.3,211.5,212.4,0.89,3.42,0.927,25,11,43.1,82.5,2.0,42.3,0.846,STANDBY,,,,3500,26.6,66.1,3.3,609.7,24.3
2026-05-02T12:00:25,383,zona_leste,Zona Leste,residencial_popular,5.5873,5.4938,15.0,37.25,BAIXO,0.0935,0.0,0.0935,1.7,5587.3,5943.94,2027.93,248.68,60.094,216.2,217.4,215.0,216.2,0.56,3.7,0.94,3,1,35.2,7.62,0.2,57.4,0.115,STANDBY,,,,18000,26.6,66.1,3.3,609.7,24.3
2026-05-02T12:00:25,383,zona_oeste,Zona Oeste,industrial,32.8551,30.3383,60.0,54.76,BAIXO,2.5167,0.0001,2.5168,7.7,32855.1,33321.6,5556.21,1394.08,59.928,215.1,213.0,214.3,214.1,0.51,3.81,0.986,15,6,40.7,37.4,8.0,43.2,3.456,STANDBY,,,,450,26.6,66.1,3.3,609.7,24.3
2026-05-02T12:00:25,383,zona_centro,Centro,misto,11.8213,11.6336,25.0,47.29,BAIXO,0.1877,0.0,0.1877,1.6,11821.3,12793.61,4892.17,535.25,59.957,212.5,217.5,213.1,214.4,1.45,3.48,0.924,40,18,44.5,136.54,1.5,79.1,1.186,STANDBY,,,,8000,26.6,66.1,3.3,609.7,24.3
2026-05-02T12:00:25,383,zona_hospitalar,Zona Hospitalar,critico,7.3687,7.07,12.0,61.41,MÉDIO,0.2987,0.0,0.2987,4.1,7368.7,7580.97,1781.39,317.16,59.9,214.2,214.9,211.0,213.4,1.12,1.82,0.972,5,2,33.7,15.11,3.0,71.7,2.151,STANDBY,,,,120,26.6,66.1,3.3,609.7,24.3
2026-05-02T12:00:25,383,zona_universitaria,Zona Universitária,educacional,4.0649,3.3528,10.0,40.65,BAIXO,0.7121,0.0,0.7121,17.5,4064.9,4139.41,781.86,173.18,60.087,218.0,215.1,216.4,216.5,0.69,3.61,0.982,20,8,38.2,61.61,1.0,66.4,0.664,STANDBY,,,,600,26.6,66.1,3.3,609.7,24.3
2026-05-02T12:00:25,383,zona_aeroporto,Zona Aeroporto,logistico,10.2672,8.8546,22.0,46.67,BAIXO,1.4126,0.0,1.4126,13.8,10267.2,10402.43,1671.87,435.21,60.041,215.1,217.1,215.5,215.9,0.56,3.39,0.987,50,13,26.7,96.77,4.0,64.3,2.572,STANDBY,,,,200,26.6,66.1,3.3,609.7,24.3
2026-05-02T12:00:30,384,zona_norte,Zona Norte,residencial,5.578,5.1451,18.0,30.99,BAIXO,0.4329,0.0,0.4329,7.8,5578.0,5865.4,1813.51,245.39,60.13,216.4,212.3,216.3,215.0,1.26,2.35,0.951,8,3,41.6,19.27,0.5,42.9,0.214,STANDBY,,,,12000,28.3,60.9,5.8,444.2,32.0
2026-05-02T12:00:30,384,zona_sul,Zona Sul,comercial,17.1097,16.8209,30.0,57.03,BAIXO,0.2888,0.0,0.2888,1.7,17109.7,18377.77,6708.25,768.87,59.96,213.5,215.6,214.2,214.4,0.56,4.09,0.931,25,8,30.3,47.58,2.0,62.5,1.25,STANDBY,,,,3500,28.3,60.9,5.8,444.2,32.0
2026-05-02T12:00:30,384,zona_leste,Zona Leste,residencial_popular,5.8567,5.7878,15.0,39.04,BAIXO,0.0689,0.0,0.0689,1.2,5856.7,6237.17,2145.08,260.94,60.09,215.7,214.5,215.6,215.3,0.37,2.36,0.939,3,1,41.1,5.57,0.2,67.8,0.136,STANDBY,,,,18000,28.3,60.9,5.8,444.2,32.0
2026-05-02T12:00:30,384,zona_oeste,Zona Oeste,industrial,35.2759,33.4879,60.0,58.79,MÉDIO,1.7343,0.0537,1.788,5.1,35275.9,36669.33,10012.52,1534.13,59.956,211.1,212.6,214.5,212.7,0.85,1.83,0.962,15,5,36.2,32.2,8.0,78.1,6.248,STANDBY,,,,450,28.3,60.9,5.8,444.2,32.0
2026-05-02T12:00:30,384,zona_centro,Centro,misto,11.6873,11.5457,25.0,46.75,BAIXO,0.1416,0.0,0.1416,1.2,11687.3,12676.03,4908.03,530.33,59.991,214.1,216.9,216.7,215.9,0.83,3.1,0.922,40,14,34.1,77.04,1.5,43.1,0.647,STANDBY,,,,8000,28.3,60.9,5.8,444.2,32.0
2026-05-02T12:00:30,384,zona_hospitalar,Zona Hospitalar,critico,7.4953,7.2927,12.0,62.46,MÉDIO,0.2026,0.0,0.2026,2.7,7495.3,8129.39,3147.61,340.11,59.933,214.2,212.7,212.1,213.0,0.56,3.94,0.922,5,2,43.0,11.28,3.0,83.5,2.505,STANDBY,,,,120,28.3,60.9,5.8,444.2,32.0
2026-05-02T12:00:30,384,zona_universitaria,Zona Universitária,educacional,4.0286,3.4884,10.0,40.29,BAIXO,0.5269,0.0133,0.5402,13.4,4028.6,4192.09,1159.31,175.38,60.059,214.1,216.7,211.0,213.9,1.36,2.76,0.961,20,7,33.5,50.39,1.0,41.4,0.414,STANDBY,,,,600,28.3,60.9,5.8,444.2,32.0
2026-05-02T12:00:30,384,zona_aeroporto,Zona Aeroporto,logistico,11.3478,10.3053,22.0,51.58,BAIXO,1.021,0.0215,1.0425,9.2,11347.8,11710.84,2893.3,489.95,60.026,214.2,214.8,216.8,215.3,0.7,2.73,0.969,50,13,25.7,95.52,4.0,69.5,2.78,STANDBY,,,,200,28.3,60.9,5.8,444.2,32.0
